type,min_rho,max_rho,theta,isOmini,isThrough,cost,x,y,alpha
B5,0.0,50.0,0.39444441095071847,0,0,60.0,21.66432078147963,74.84824471099752,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.66432078147963,74.84824471099752,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.66432078147963,74.84824471099752,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.66432078147963,74.84824471099752,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.66432078147963,74.84824471099752,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,21.66432078147963,74.84824471099752,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,21.66432078147963,74.84824471099752,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.744800868310705,78.94393507977131,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.744800868310705,78.94393507977131,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.744800868310705,78.94393507977131,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.744800868310705,78.94393507977131,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.744800868310705,78.94393507977131,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.744800868310705,78.94393507977131,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.744800868310705,78.94393507977131,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.744800868310705,78.94393507977131,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.744800868310705,78.94393507977131,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.744800868310705,78.94393507977131,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.744800868310705,78.94393507977131,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.744800868310705,78.94393507977131,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.744800868310705,78.94393507977131,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.744800868310705,78.94393507977131,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.744800868310705,78.94393507977131,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.744800868310705,78.94393507977131,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.744800868310705,78.94393507977131,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.744800868310705,78.94393507977131,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.744800868310705,78.94393507977131,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.744800868310705,78.94393507977131,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.744800868310705,78.94393507977131,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.744800868310705,78.94393507977131,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.744800868310705,78.94393507977131,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.744800868310705,78.94393507977131,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,22.744800868310705,78.94393507977131,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,22.744800868310705,78.94393507977131,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.825280955141775,83.0396254485451,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.825280955141775,83.0396254485451,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.825280955141775,83.0396254485451,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.825280955141775,83.0396254485451,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.825280955141775,83.0396254485451,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.825280955141775,83.0396254485451,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.825280955141775,83.0396254485451,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.825280955141775,83.0396254485451,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.825280955141775,83.0396254485451,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.825280955141775,83.0396254485451,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.825280955141775,83.0396254485451,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.825280955141775,83.0396254485451,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.825280955141775,83.0396254485451,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.825280955141775,83.0396254485451,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.825280955141775,83.0396254485451,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.825280955141775,83.0396254485451,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.825280955141775,83.0396254485451,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.825280955141775,83.0396254485451,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.825280955141775,83.0396254485451,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.825280955141775,83.0396254485451,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.825280955141775,83.0396254485451,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.825280955141775,83.0396254485451,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.825280955141775,83.0396254485451,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.825280955141775,83.0396254485451,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,23.825280955141775,83.0396254485451,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,23.825280955141775,83.0396254485451,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.905761041972845,87.13531581731888,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.905761041972845,87.13531581731888,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.905761041972845,87.13531581731888,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.905761041972845,87.13531581731888,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.905761041972845,87.13531581731888,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.905761041972845,87.13531581731888,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.905761041972845,87.13531581731888,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.905761041972845,87.13531581731888,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.905761041972845,87.13531581731888,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.905761041972845,87.13531581731888,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.905761041972845,87.13531581731888,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.905761041972845,87.13531581731888,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.905761041972845,87.13531581731888,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.905761041972845,87.13531581731888,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.905761041972845,87.13531581731888,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.905761041972845,87.13531581731888,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.905761041972845,87.13531581731888,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.905761041972845,87.13531581731888,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.905761041972845,87.13531581731888,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.905761041972845,87.13531581731888,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.905761041972845,87.13531581731888,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.905761041972845,87.13531581731888,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.905761041972845,87.13531581731888,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.905761041972845,87.13531581731888,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,24.905761041972845,87.13531581731888,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,24.905761041972845,87.13531581731888,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.986241128803915,91.23100618609266,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.986241128803915,91.23100618609266,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.986241128803915,91.23100618609266,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.986241128803915,91.23100618609266,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.986241128803915,91.23100618609266,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.986241128803915,91.23100618609266,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.986241128803915,91.23100618609266,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.986241128803915,91.23100618609266,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.986241128803915,91.23100618609266,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.986241128803915,91.23100618609266,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.986241128803915,91.23100618609266,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.986241128803915,91.23100618609266,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.986241128803915,91.23100618609266,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.986241128803915,91.23100618609266,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.986241128803915,91.23100618609266,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.986241128803915,91.23100618609266,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.986241128803915,91.23100618609266,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.986241128803915,91.23100618609266,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.986241128803915,91.23100618609266,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.986241128803915,91.23100618609266,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.986241128803915,91.23100618609266,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.986241128803915,91.23100618609266,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.986241128803915,91.23100618609266,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.986241128803915,91.23100618609266,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,25.986241128803915,91.23100618609266,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,25.986241128803915,91.23100618609266,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.066721215634985,95.32669655486646,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.066721215634985,95.32669655486646,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.066721215634985,95.32669655486646,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.066721215634985,95.32669655486646,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.066721215634985,95.32669655486646,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.066721215634985,95.32669655486646,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.066721215634985,95.32669655486646,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.066721215634985,95.32669655486646,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.066721215634985,95.32669655486646,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.066721215634985,95.32669655486646,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.066721215634985,95.32669655486646,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.066721215634985,95.32669655486646,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.066721215634985,95.32669655486646,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.066721215634985,95.32669655486646,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.066721215634985,95.32669655486646,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.066721215634985,95.32669655486646,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.066721215634985,95.32669655486646,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.066721215634985,95.32669655486646,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.066721215634985,95.32669655486646,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.066721215634985,95.32669655486646,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.066721215634985,95.32669655486646,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.066721215634985,95.32669655486646,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.066721215634985,95.32669655486646,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.066721215634985,95.32669655486646,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,27.066721215634985,95.32669655486646,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,27.066721215634985,95.32669655486646,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,33.54916834541279,99.46000000000001,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,33.54916834541279,99.46000000000001,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,33.54916834541279,99.46000000000001,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,33.54916834541279,99.46000000000001,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,33.54916834541279,99.46000000000001,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,33.54916834541279,99.46000000000001,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,33.54916834541279,99.46000000000001,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,33.54916834541279,99.46000000000001,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,33.54916834541279,99.46000000000001,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,33.54916834541279,99.46000000000001,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,33.54916834541279,99.46000000000001,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,33.54916834541279,99.46000000000001,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,33.54916834541279,99.46000000000001,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,33.54916834541279,99.46000000000001,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,33.54916834541279,99.46000000000001,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,33.54916834541279,99.46000000000001,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,33.54916834541279,99.46000000000001,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,33.54916834541279,99.46000000000001,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,33.54916834541279,99.46000000000001,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,33.54916834541279,99.46000000000001,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,33.54916834541279,99.46000000000001,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,33.54916834541279,99.46000000000001,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,33.54916834541279,99.46000000000001,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,33.54916834541279,99.46000000000001,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,33.54916834541279,99.46000000000001,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,33.54916834541279,99.46000000000001,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,38.29599582235618,99.46000000000001,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,38.29599582235618,99.46000000000001,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,38.29599582235618,99.46000000000001,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,38.29599582235618,99.46000000000001,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,38.29599582235618,99.46000000000001,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,38.29599582235618,99.46000000000001,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,38.29599582235618,99.46000000000001,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,38.29599582235618,99.46000000000001,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,38.29599582235618,99.46000000000001,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,38.29599582235618,99.46000000000001,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,38.29599582235618,99.46000000000001,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,38.29599582235618,99.46000000000001,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,38.29599582235618,99.46000000000001,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,38.29599582235618,99.46000000000001,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,38.29599582235618,99.46000000000001,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,38.29599582235618,99.46000000000001,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,38.29599582235618,99.46000000000001,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,38.29599582235618,99.46000000000001,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,38.29599582235618,99.46000000000001,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,38.29599582235618,99.46000000000001,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,38.29599582235618,99.46000000000001,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,38.29599582235618,99.46000000000001,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,38.29599582235618,99.46000000000001,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,38.29599582235618,99.46000000000001,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,38.29599582235618,99.46000000000001,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,38.29599582235618,99.46000000000001,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,43.04282329929957,99.46000000000001,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,43.04282329929957,99.46000000000001,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,43.04282329929957,99.46000000000001,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,43.04282329929957,99.46000000000001,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,43.04282329929957,99.46000000000001,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,43.04282329929957,99.46000000000001,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,43.04282329929957,99.46000000000001,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,43.04282329929957,99.46000000000001,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,43.04282329929957,99.46000000000001,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,43.04282329929957,99.46000000000001,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,43.04282329929957,99.46000000000001,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,43.04282329929957,99.46000000000001,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,43.04282329929957,99.46000000000001,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,43.04282329929957,99.46000000000001,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,43.04282329929957,99.46000000000001,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,43.04282329929957,99.46000000000001,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,43.04282329929957,99.46000000000001,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,43.04282329929957,99.46000000000001,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,43.04282329929957,99.46000000000001,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,43.04282329929957,99.46000000000001,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,43.04282329929957,99.46000000000001,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,43.04282329929957,99.46000000000001,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,43.04282329929957,99.46000000000001,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,43.04282329929957,99.46000000000001,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,43.04282329929957,99.46000000000001,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,43.04282329929957,99.46000000000001,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,47.789650776242965,99.46000000000001,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,47.789650776242965,99.46000000000001,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,47.789650776242965,99.46000000000001,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,47.789650776242965,99.46000000000001,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,47.789650776242965,99.46000000000001,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,47.789650776242965,99.46000000000001,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,47.789650776242965,99.46000000000001,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,47.789650776242965,99.46000000000001,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,47.789650776242965,99.46000000000001,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,47.789650776242965,99.46000000000001,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,47.789650776242965,99.46000000000001,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,47.789650776242965,99.46000000000001,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,47.789650776242965,99.46000000000001,0.0
